element_id,element_type,timestamp,version,changeset,user,railway_type,name,operator,gauge,electrified,maxspeed,usage,service,tracks,frequency,voltage,bridge,tunnel,cutting,embankment,layer,country,state,city,description,wikipedia,wikidata,geometry,lat,lon,all_tags
43,Value_25,Value_25,53,36,Value_25,Value_25,Value_25,Value_25,39.262583484943626,Value_25,85.2724851306931,Value_25,Value_25,66.05641824471918,85.90606459149947,46.75532191217865,28.08684234818798,73.68918781859077,0.5437276408997826,59.86181339215161,9.213240847198534,54.1310216686256,81.45395337378805,22.429649480566603,25.26934887790977,98.0945657042717,76.91420264024448,Value_25,92.69675927737862,81.2698461949952,Value_25
20,Value_26,Value_26,75,17,Value_26,Value_26,Value_26,Value_26,29.828482101513732,Value_26,32.65407484034893,Value_26,Value_26,39.86460298949333,97.50465452008937,66.4569270048082,5.046567014469739,33.87973319068295,86.58158121565582,61.30205473982884,45.81337389851271,85.33109599178123,64.42191763778882,36.15149444398702,53.378767198604415,73.38037855732716,20.449464068834345,Value_26,2.000253676441388,32.295872446126204,Value_26
28,Value_27,Value_27,17,43,Value_27,Value_27,Value_27,Value_27,90.3950329414239,Value_27,93.68939961572099,Value_27,Value_27,78.5634414195445,49.16537434752828,39.85076277583515,10.633609762390472,44.89890476551132,53.12124281047394,26.885540237425264,10.157297481022386,70.067295277156,34.43234504813418,35.76882696145444,57.76982107393498,31.069059289616717,81.05170417213714,Value_27,19.19134797501346,86.03181953360462,Value_27
52,Value_28,Value_28,69,31,Value_28,Value_28,Value_28,Value_28,58.079435167284046,Value_28,85.953193149267,Value_28,Value_28,14.87032257349129,81.16103646771785,51.0223222743855,14.991078012269154,58.43849739395619,5.68520902261056,69.74672905477786,16.124311177473782,17.72363417039533,75.50479336367727,6.350805951921046,49.649719198500705,83.10879364125935,29.84782166435841,Value_28,17.380131501537722,59.023660684421095,Value_28
17,Value_29,Value_29,3,6,Value_29,Value_29,Value_29,Value_29,17.56195336079357,Value_29,85.50767497089058,Value_29,Value_29,0.4392293900786548,8.688334647780295,75.36339131669976,76.34991540972966,43.30177070393377,22.252069386087502,32.95468147854108,66.7927035720619,53.02241523327983,77.5189860453952,85.36564865255951,41.600759839852905,17.900156821373614,18.485168862241608,Value_29,95.00691997632956,14.751096024837928,Value_29
3,Value_30,Value_30,64,44,Value_30,Value_30,Value_30,Value_30,7.051742998417931,Value_30,17.831373986847364,Value_30,Value_30,69.70474424851821,47.178314167674365,82.7610911676858,22.581547125574797,21.04149855129972,68.87399632867194,24.031649651979414,77.24706252442516,64.17081995467214,7.209964361949117,15.465870712410856,12.238355213273966,77.48396628094639,52.96800571851785,Value_30,33.466802880719406,24.402148484434427,Value_30
17,Value_31,Value_31,20,29,Value_31,Value_31,Value_31,Value_31,94.94438455288817,Value_31,97.51716119549069,Value_31,Value_31,54.70313329896598,10.230539787083814,97.13937094493245,76.47370853167001,49.31083903197811,69.7455227828266,76.07546675024992,77.66493019222642,20.028253436765397,57.74888628724572,43.87090204509608,33.36524228843061,18.34509183359685,96.58114008044198,Value_31,9.055930394017675,46.052062063989176,Value_31
62,Value_32,Value_32,94,35,Value_32,Value_32,Value_32,Value_32,74.17311386332007,Value_32,23.523896504578502,Value_32,Value_32,41.8120441110523,4.826034888462627,26.032547069126753,75.72097556287697,26.90776297672014,45.459890142978395,90.56199947620375,31.573586653882103,15.701274664740584,60.71462267250729,62.95282741164101,39.214849057837874,17.671287507383493,32.54541643821812,Value_32,68.23330524275981,17.429954378188718,Value_32
0,Value_33,Value_33,65,38,Value_33,Value_33,Value_33,Value_33,74.18669994664286,Value_33,86.43921085355836,Value_33,Value_33,70.19608069714774,10.685815959593958,17.524069113261977,9.666374441225168,31.034474460480755,37.54523070540239,26.404415822397155,78.42573401077705,71.27947007309132,68.26793741259482,65.84540476410326,48.827589192638186,19.179513392840487,17.940934210562897,Value_33,84.43505087421592,97.22021064490993,Value_33
87,Value_34,Value_34,63,15,Value_34,Value_34,Value_34,Value_34,81.84313299858857,Value_34,56.98272968063299,Value_34,Value_34,82.67632111200905,51.56139418351172,62.02423775868431,71.00313134903237,39.51271368454302,84.18660496290043,96.20208836393587,3.6453191000096474,12.151670966882334,52.55917883044895,45.65976940834646,75.37045876061681,59.54046254252018,0.8355274336242502,Value_34,69.24621780182315,24.630774899003494,Value_34
1,Value_35,Value_35,87,2,Value_35,Value_35,Value_35,Value_35,92.2507288694367,Value_35,94.97425512807838,Value_35,Value_35,6.149409991371691,1.6694221017315658,82.51250818058311,49.27254263837722,54.554505093274784,95.17991459668276,46.37271209043684,90.17541509178669,72.14100006823261,44.53270387440259,69.10958743280379,36.22766250355064,70.04457033216423,58.918459261263365,Value_35,4.098388779437167,72.40183761735605,Value_35
